gene_id	FPKM
ENSMUSG00000074754	15.58
ENSMUSG00000074758	0.00
ENSMUSG00000074763	0.00
ENSMUSG00000074764	0.00
ENSMUSG00000074766	0.00
ENSMUSG00000074768	1255.88
ENSMUSG00000074771	0.00
ENSMUSG00000074776	0.00
ENSMUSG00000074780	0.00
ENSMUSG00000074781	9.87
ENSMUSG00000074782	0.99
ENSMUSG00000074783	0.00
ENSMUSG00000074785	3.74
ENSMUSG00000074793	0.24
ENSMUSG00000074794	28.42
ENSMUSG00000074796	0.05
ENSMUSG00000074797	11.17
ENSMUSG00000074798	0.00
ENSMUSG00000074800	29.41
ENSMUSG00000074802	0.25
ENSMUSG00000074804	0.00
ENSMUSG00000074805	0.00
ENSMUSG00000074807	1.29
ENSMUSG00000074811	0.66
ENSMUSG00000074812	0.00
ENSMUSG00000074813	0.11
ENSMUSG00000074817	0.00
ENSMUSG00000074818	0.16
ENSMUSG00000074822	0.00
ENSMUSG00000074824	1.37
ENSMUSG00000074825	0.95
ENSMUSG00000074826	0.41
ENSMUSG00000074828	89.96
ENSMUSG00000074829	8.29
ENSMUSG00000074830	0.00
ENSMUSG00000074832	0.00
ENSMUSG00000074837	0.00
ENSMUSG00000074841	0.00
ENSMUSG00000074846	31.27
ENSMUSG00000074847	0.00
ENSMUSG00000074849	0.00
ENSMUSG00000074852	0.00
ENSMUSG00000074862	0.34
ENSMUSG00000074863	0.00
ENSMUSG00000074865	0.08
ENSMUSG00000074867	0.10
ENSMUSG00000074868	0.00
ENSMUSG00000074870	0.00
ENSMUSG00000074871	0.00
ENSMUSG00000074872	0.00
ENSMUSG00000074873	0.43
ENSMUSG00000074874	3.41
ENSMUSG00000074876	0.71
ENSMUSG00000074877	0.00
ENSMUSG00000074881	0.09
ENSMUSG00000074882	105.74
ENSMUSG00000074884	28.34
ENSMUSG00000074885	0.00
ENSMUSG00000074886	3.99
ENSMUSG00000074887	0.00
ENSMUSG00000074890	2.50
ENSMUSG00000074892	0.03
ENSMUSG00000074895	0.00
ENSMUSG00000074896	5.95
ENSMUSG00000074899	0.00
ENSMUSG00000074903	15.75
ENSMUSG00000074909	3.60
ENSMUSG00000074912	0.00
ENSMUSG00000074913	0.00
ENSMUSG00000074916	0.55
ENSMUSG00000074918	2.07
ENSMUSG00000074919	0.00
ENSMUSG00000074922	4.69
ENSMUSG00000074923	0.00
ENSMUSG00000074925	1.39
ENSMUSG00000074928	0.00
ENSMUSG00000074930	0.00
ENSMUSG00000074934	0.00
ENSMUSG00000074939	0.00
ENSMUSG00000074943	0.00
ENSMUSG00000074945	0.00
ENSMUSG00000074946	0.00
ENSMUSG00000074947	0.00
ENSMUSG00000074948	0.00
ENSMUSG00000074949	0.00
ENSMUSG00000074951	0.00
ENSMUSG00000074952	0.00
ENSMUSG00000074955	0.00
ENSMUSG00000074957	0.00
ENSMUSG00000074959	0.00
ENSMUSG00000074965	0.00
ENSMUSG00000074966	0.00
ENSMUSG00000074968	0.00
ENSMUSG00000074970	0.00
ENSMUSG00000074971	0.28
ENSMUSG00000074973	0.00
ENSMUSG00000074978	0.00
ENSMUSG00000074981	0.00
ENSMUSG00000074985	0.00
ENSMUSG00000074987	0.00
ENSMUSG00000074991	0.00
ENSMUSG00000074994	3.30
ENSMUSG00000074995	0.00
ENSMUSG00000074996	0.00
ENSMUSG00000074997	0.00
ENSMUSG00000074999	0.00
ENSMUSG00000075000	12.98
ENSMUSG00000075002	0.00
ENSMUSG00000075006	0.11
ENSMUSG00000075010	81.01
ENSMUSG00000075012	0.00
ENSMUSG00000075014	0.11
ENSMUSG00000075015	0.00
ENSMUSG00000075020	0.00
ENSMUSG00000075021	0.00
ENSMUSG00000075023	0.00
ENSMUSG00000075024	0.00
ENSMUSG00000075025	0.43
ENSMUSG00000075027	0.00
ENSMUSG00000075028	0.16
ENSMUSG00000075029	0.00
ENSMUSG00000075031	0.00
ENSMUSG00000075032	0.00
ENSMUSG00000075033	0.09
ENSMUSG00000075036	0.00
ENSMUSG00000075040	1.63
ENSMUSG00000075042	0.03
ENSMUSG00000075043	14.46
ENSMUSG00000075044	0.08
ENSMUSG00000075045	0.00
ENSMUSG00000075046	0.00
ENSMUSG00000075053	1.79
ENSMUSG00000075054	5.28
ENSMUSG00000075061	0.00
ENSMUSG00000075062	0.00
ENSMUSG00000075063	0.00
ENSMUSG00000075064	0.00
ENSMUSG00000075065	0.00
ENSMUSG00000075066	0.00
ENSMUSG00000075067	0.00
ENSMUSG00000075068	0.00
ENSMUSG00000075069	0.00
ENSMUSG00000075070	0.00
ENSMUSG00000075072	0.00
ENSMUSG00000075073	0.00
ENSMUSG00000075074	0.00
ENSMUSG00000075075	0.00
ENSMUSG00000075076	0.00
ENSMUSG00000075077	0.00
ENSMUSG00000075078	0.00
ENSMUSG00000075079	0.00
ENSMUSG00000075080	0.00
ENSMUSG00000075081	0.00
ENSMUSG00000075082	0.00
ENSMUSG00000075083	0.00
ENSMUSG00000075084	0.00
ENSMUSG00000075085	0.00
ENSMUSG00000075086	0.00
ENSMUSG00000075087	0.00
ENSMUSG00000075088	0.00
ENSMUSG00000075089	0.00
ENSMUSG00000075090	0.00
ENSMUSG00000075091	0.00
ENSMUSG00000075092	0.00
ENSMUSG00000075093	0.00
ENSMUSG00000075094	0.00
ENSMUSG00000075095	0.00
ENSMUSG00000075096	0.00
ENSMUSG00000075097	0.00
ENSMUSG00000075098	0.00
ENSMUSG00000075099	0.00
ENSMUSG00000075100	0.00
ENSMUSG00000075101	0.00
ENSMUSG00000075102	0.00
ENSMUSG00000075103	0.00
ENSMUSG00000075104	0.00
ENSMUSG00000075105	0.00
ENSMUSG00000075106	0.00
ENSMUSG00000075107	0.00
ENSMUSG00000075108	0.00
ENSMUSG00000075110	0.00
ENSMUSG00000075111	0.00
ENSMUSG00000075112	0.00
ENSMUSG00000075113	0.00
ENSMUSG00000075114	0.00
ENSMUSG00000075115	0.00
ENSMUSG00000075116	0.00
ENSMUSG00000075117	0.00
ENSMUSG00000075119	0.00
ENSMUSG00000075120	0.00
ENSMUSG00000075121	0.00
ENSMUSG00000075122	0.25
ENSMUSG00000075124	0.00
ENSMUSG00000075125	0.00
ENSMUSG00000075126	0.00
ENSMUSG00000075127	0.00
ENSMUSG00000075128	0.00
ENSMUSG00000075132	0.00
ENSMUSG00000075133	0.00
ENSMUSG00000075134	0.00
ENSMUSG00000075135	0.00
ENSMUSG00000075136	0.00
ENSMUSG00000075137	0.00
ENSMUSG00000075139	0.00
ENSMUSG00000075140	0.00
ENSMUSG00000075141	0.00
ENSMUSG00000075142	0.00
ENSMUSG00000075143	0.00
ENSMUSG00000075144	0.00
ENSMUSG00000075145	0.00
ENSMUSG00000075146	0.00
ENSMUSG00000075148	0.00
ENSMUSG00000075149	0.00
ENSMUSG00000075150	0.00
ENSMUSG00000075151	0.00
ENSMUSG00000075153	0.00
ENSMUSG00000075154	0.00
ENSMUSG00000075155	0.00
ENSMUSG00000075156	0.00
ENSMUSG00000075158	0.00
ENSMUSG00000075159	0.00
ENSMUSG00000075160	0.00
ENSMUSG00000075161	0.00
ENSMUSG00000075162	0.00
ENSMUSG00000075163	0.00
ENSMUSG00000075164	0.00
ENSMUSG00000075165	0.00
ENSMUSG00000075166	0.00
ENSMUSG00000075167	0.00
ENSMUSG00000075168	0.00
ENSMUSG00000075169	0.00
ENSMUSG00000075170	0.00
ENSMUSG00000075171	0.00
ENSMUSG00000075172	0.00
ENSMUSG00000075173	0.00
ENSMUSG00000075174	0.00
ENSMUSG00000075175	0.00
ENSMUSG00000075176	0.00
ENSMUSG00000075177	0.00
ENSMUSG00000075178	0.00
ENSMUSG00000075179	0.00
ENSMUSG00000075180	0.00
ENSMUSG00000075181	0.00
ENSMUSG00000075182	0.00
ENSMUSG00000075184	0.00
ENSMUSG00000075185	0.00
ENSMUSG00000075186	0.00
ENSMUSG00000075187	0.00
ENSMUSG00000075188	0.00
ENSMUSG00000075189	0.00
ENSMUSG00000075190	0.00
ENSMUSG00000075192	0.00
ENSMUSG00000075193	0.00
ENSMUSG00000075194	0.00
ENSMUSG00000075195	0.00
ENSMUSG00000075196	0.00
ENSMUSG00000075197	0.00
ENSMUSG00000075198	0.00
ENSMUSG00000075199	0.00
ENSMUSG00000075200	0.00
ENSMUSG00000075201	0.00
ENSMUSG00000075202	0.00
ENSMUSG00000075203	0.00
ENSMUSG00000075204	0.00
ENSMUSG00000075205	0.00
ENSMUSG00000075206	0.00
ENSMUSG00000075208	0.00
ENSMUSG00000075209	0.00
ENSMUSG00000075210	0.00
ENSMUSG00000075211	0.00
ENSMUSG00000075212	0.00
ENSMUSG00000075214	0.00
ENSMUSG00000075215	0.00
ENSMUSG00000075217	0.00
ENSMUSG00000075218	0.00
ENSMUSG00000075219	0.00
ENSMUSG00000075220	0.00
ENSMUSG00000075221	0.00
ENSMUSG00000075222	0.00
ENSMUSG00000075223	0.00
ENSMUSG00000075224	0.00
ENSMUSG00000075225	5.51
ENSMUSG00000075227	2.84
ENSMUSG00000075228	0.00
ENSMUSG00000075229	15.13
ENSMUSG00000075232	15.20
ENSMUSG00000075245	0.00
ENSMUSG00000075249	0.00
ENSMUSG00000075254	1.43
ENSMUSG00000075256	1.47
ENSMUSG00000075265	0.00
ENSMUSG00000075266	0.48
ENSMUSG00000075267	0.00
ENSMUSG00000075268	0.00
ENSMUSG00000075269	0.00
ENSMUSG00000075270	0.00
ENSMUSG00000075271	0.51
ENSMUSG00000075272	0.00
ENSMUSG00000075273	1.85
ENSMUSG00000075276	0.27
ENSMUSG00000075277	0.00
ENSMUSG00000075279	21.86
ENSMUSG00000075284	1.37
ENSMUSG00000075286	0.00
ENSMUSG00000075288	0.00
ENSMUSG00000075289	0.18
ENSMUSG00000075296	0.00
ENSMUSG00000075297	0.00
ENSMUSG00000075302	0.00
ENSMUSG00000075304	0.07
ENSMUSG00000075307	0.11
ENSMUSG00000075312	2.68
ENSMUSG00000075314	0.00
ENSMUSG00000075316	0.00
ENSMUSG00000075318	0.00
ENSMUSG00000075324	0.91
ENSMUSG00000075325	0.03
ENSMUSG00000075327	1.47
ENSMUSG00000075330	0.00
ENSMUSG00000075334	0.00
ENSMUSG00000075335	0.00
ENSMUSG00000075359	1.77
ENSMUSG00000075370	0.03
ENSMUSG00000075376	2.48
ENSMUSG00000075377	0.00
ENSMUSG00000075378	0.00
ENSMUSG00000075379	0.00
ENSMUSG00000075380	0.00
ENSMUSG00000075382	0.00
ENSMUSG00000075383	0.00
ENSMUSG00000075384	0.00
ENSMUSG00000075387	0.00
ENSMUSG00000075389	0.47
ENSMUSG00000075390	0.00
ENSMUSG00000075391	104.21
ENSMUSG00000075394	0.00
ENSMUSG00000075395	0.00
ENSMUSG00000075402	0.00
ENSMUSG00000075405	0.00
ENSMUSG00000075408	0.00
ENSMUSG00000075410	0.21
ENSMUSG00000075415	4.94
ENSMUSG00000075416	0.00
ENSMUSG00000075419	4.58
ENSMUSG00000075420	0.60
ENSMUSG00000075425	0.00
ENSMUSG00000075427	0.00
ENSMUSG00000075431	0.00
ENSMUSG00000075437	0.00
ENSMUSG00000075463	0.45
ENSMUSG00000075465	0.00
ENSMUSG00000075467	2.63
ENSMUSG00000075469	0.00
ENSMUSG00000075470	8.56
ENSMUSG00000075478	0.00
ENSMUSG00000075480	0.00
ENSMUSG00000075485	0.00
ENSMUSG00000075486	19.88
ENSMUSG00000075502	0.00
ENSMUSG00000075510	0.00
ENSMUSG00000075511	2.36
ENSMUSG00000075512	0.00
ENSMUSG00000075514	0.35
ENSMUSG00000075517	63.36
ENSMUSG00000075520	0.00
ENSMUSG00000075524	0.00
ENSMUSG00000075525	0.00
ENSMUSG00000075528	10.07
ENSMUSG00000075529	0.00
ENSMUSG00000075534	0.00
ENSMUSG00000075538	0.00
ENSMUSG00000075543	24.29
ENSMUSG00000075549	0.00
ENSMUSG00000075551	0.13
ENSMUSG00000075552	0.00
ENSMUSG00000075553	0.00
ENSMUSG00000075555	0.00
ENSMUSG00000075558	0.00
ENSMUSG00000075566	0.00
ENSMUSG00000075567	0.00
ENSMUSG00000075569	0.00
ENSMUSG00000075570	0.00
ENSMUSG00000075571	0.00
ENSMUSG00000075572	0.00
ENSMUSG00000075573	0.00
ENSMUSG00000075574	0.00
ENSMUSG00000075576	0.40
ENSMUSG00000075581	0.00
ENSMUSG00000075585	0.08
ENSMUSG00000075586	0.00
ENSMUSG00000075587	0.00
ENSMUSG00000075588	0.11
ENSMUSG00000075589	0.00
ENSMUSG00000075590	12.61
ENSMUSG00000075591	0.00
ENSMUSG00000075592	0.20
ENSMUSG00000075593	0.00
ENSMUSG00000075595	4.99
ENSMUSG00000075596	0.00
ENSMUSG00000075598	0.00
ENSMUSG00000075599	0.00
ENSMUSG00000075600	0.87
ENSMUSG00000075602	7.00
ENSMUSG00000075604	0.00
ENSMUSG00000075605	0.00
ENSMUSG00000075609	0.00
ENSMUSG00000075610	0.00
ENSMUSG00000075611	0.21
ENSMUSG00000075700	60.07
ENSMUSG00000075701	38.48
ENSMUSG00000075702	0.85
ENSMUSG00000075703	17.91
ENSMUSG00000075704	16.61
ENSMUSG00000075705	189.73
ENSMUSG00000075706	206.42
ENSMUSG00000075707	0.10
ENSMUSG00000075719	0.00
ENSMUSG00000075726	0.00
ENSMUSG00000075760	0.00
ENSMUSG00000075770	1.40
ENSMUSG00000075826	0.00
ENSMUSG00000075829	0.00
ENSMUSG00000075832	0.00
ENSMUSG00000075833	0.00
ENSMUSG00000075837	0.00
ENSMUSG00000075864	0.00
ENSMUSG00000075874	0.00
ENSMUSG00000075893	0.00
ENSMUSG00000075903	0.00
ENSMUSG00000075906	0.00
ENSMUSG00000075908	0.00
ENSMUSG00000075918	0.00
ENSMUSG00000075934	0.00
ENSMUSG00000075952	0.00
ENSMUSG00000075958	0.00
ENSMUSG00000075968	0.00
ENSMUSG00000075973	0.00
ENSMUSG00000075983	0.00
ENSMUSG00000076005	0.00
ENSMUSG00000076006	0.00
ENSMUSG00000076009	0.00
ENSMUSG00000076010	0.00
ENSMUSG00000076011	0.00
ENSMUSG00000076012	0.00
ENSMUSG00000076014	0.00
ENSMUSG00000076028	0.00
ENSMUSG00000076030	0.00
ENSMUSG00000076031	0.00
ENSMUSG00000076033	0.00
ENSMUSG00000076036	1256.85
ENSMUSG00000076037	0.00
ENSMUSG00000076038	0.00
ENSMUSG00000076039	0.00
ENSMUSG00000076041	0.00
ENSMUSG00000076042	0.00
ENSMUSG00000076049	0.00
ENSMUSG00000076050	0.00
ENSMUSG00000076051	0.00
ENSMUSG00000076052	0.00
ENSMUSG00000076060	0.00
ENSMUSG00000076062	0.00
ENSMUSG00000076063	0.00
ENSMUSG00000076064	0.00
ENSMUSG00000076065	0.00
ENSMUSG00000076066	0.00
ENSMUSG00000076067	0.00
ENSMUSG00000076068	0.00
ENSMUSG00000076117	0.00
ENSMUSG00000076118	0.00
ENSMUSG00000076119	0.00
ENSMUSG00000076120	0.00
ENSMUSG00000076121	0.00
ENSMUSG00000076122	0.00
ENSMUSG00000076123	0.00
ENSMUSG00000076126	0.00
ENSMUSG00000076127	0.00
ENSMUSG00000076128	27.66
ENSMUSG00000076129	0.00
ENSMUSG00000076135	0.00
ENSMUSG00000076136	2.33
ENSMUSG00000076137	0.00
ENSMUSG00000076138	0.00
ENSMUSG00000076140	0.00
ENSMUSG00000076141	0.00
ENSMUSG00000076142	0.00
ENSMUSG00000076143	0.00
ENSMUSG00000076144	0.00
ENSMUSG00000076145	0.00
ENSMUSG00000076146	0.00
ENSMUSG00000076147	0.00
ENSMUSG00000076163	0.00
ENSMUSG00000076180	0.00
ENSMUSG00000076190	0.00
ENSMUSG00000076199	0.00
ENSMUSG00000076212	0.00
ENSMUSG00000076214	0.00
ENSMUSG00000076216	0.00
ENSMUSG00000076217	0.00
ENSMUSG00000076218	0.00
ENSMUSG00000076219	0.00
ENSMUSG00000076222	0.00
ENSMUSG00000076227	0.00
ENSMUSG00000076228	0.00
ENSMUSG00000076229	0.00
ENSMUSG00000076230	0.00
ENSMUSG00000076231	0.00
ENSMUSG00000076232	0.00
ENSMUSG00000076233	0.00
ENSMUSG00000076234	0.00
ENSMUSG00000076236	0.00
ENSMUSG00000076237	0.00
ENSMUSG00000076238	0.00
ENSMUSG00000076240	0.00
ENSMUSG00000076241	0.00
ENSMUSG00000076246	0.00
ENSMUSG00000076251	0.00
ENSMUSG00000076252	0.00
ENSMUSG00000076253	0.00
ENSMUSG00000076255	0.00
ENSMUSG00000076256	0.00
ENSMUSG00000076258	233.17
ENSMUSG00000076269	0.00
ENSMUSG00000076270	2.12
ENSMUSG00000076271	0.00
ENSMUSG00000076272	0.00
ENSMUSG00000076274	0.00
ENSMUSG00000076275	0.00
ENSMUSG00000076281	233.17
ENSMUSG00000076282	0.00
ENSMUSG00000076284	0.00
ENSMUSG00000076286	0.00
ENSMUSG00000076287	0.00
ENSMUSG00000076288	0.00
ENSMUSG00000076294	0.00
ENSMUSG00000076300	0.00
ENSMUSG00000076303	0.00
ENSMUSG00000076304	0.00
ENSMUSG00000076305	0.00
ENSMUSG00000076309	0.00
ENSMUSG00000076312	0.00
ENSMUSG00000076313	0.00
ENSMUSG00000076315	0.00
ENSMUSG00000076316	0.00
ENSMUSG00000076318	0.00
ENSMUSG00000076320	0.00
ENSMUSG00000076323	0.00
ENSMUSG00000076327	0.00
ENSMUSG00000076332	0.00
ENSMUSG00000076333	0.00
ENSMUSG00000076335	0.00
ENSMUSG00000076337	0.00
ENSMUSG00000076338	0.00
ENSMUSG00000076343	0.00
ENSMUSG00000076355	0.00
ENSMUSG00000076357	0.00
ENSMUSG00000076360	0.00
ENSMUSG00000076361	0.00
ENSMUSG00000076364	0.00
ENSMUSG00000076366	0.00
ENSMUSG00000076370	0.00
ENSMUSG00000076371	0.00
ENSMUSG00000076372	11.08
ENSMUSG00000076376	0.00
ENSMUSG00000076377	0.00
ENSMUSG00000076379	0.00
ENSMUSG00000076382	0.00
ENSMUSG00000076385	0.00
ENSMUSG00000076387	1.68
ENSMUSG00000076389	0.00
ENSMUSG00000076392	1.17
ENSMUSG00000076394	0.00
ENSMUSG00000076395	0.00
ENSMUSG00000076396	0.00
ENSMUSG00000076398	0.00
ENSMUSG00000076399	0.00
ENSMUSG00000076407	0.00
ENSMUSG00000076424	0.00
ENSMUSG00000076430	0.00
ENSMUSG00000076431	0.10
ENSMUSG00000076432	36.26
ENSMUSG00000076433	0.00
ENSMUSG00000076434	0.02
ENSMUSG00000076435	54.43
ENSMUSG00000076436	0.00
ENSMUSG00000076437	3.82
ENSMUSG00000076438	0.00
ENSMUSG00000076439	0.00
ENSMUSG00000076441	1200.75
ENSMUSG00000076444	0.00
ENSMUSG00000076445	0.00
ENSMUSG00000076448	0.00
ENSMUSG00000076450	0.00
ENSMUSG00000076451	0.00
ENSMUSG00000076453	0.00
ENSMUSG00000076454	0.00
ENSMUSG00000076455	0.00
ENSMUSG00000076456	0.00
ENSMUSG00000076457	0.00
ENSMUSG00000076458	0.00
ENSMUSG00000076459	0.00
ENSMUSG00000076460	0.00
ENSMUSG00000076461	0.00
ENSMUSG00000076462	0.00
ENSMUSG00000076463	0.00
ENSMUSG00000076464	0.00
ENSMUSG00000076465	0.00
ENSMUSG00000076467	0.00
ENSMUSG00000076469	0.26
ENSMUSG00000076470	0.00
ENSMUSG00000076471	0.00
ENSMUSG00000076472	0.00
ENSMUSG00000076473	0.00
ENSMUSG00000076474	0.00
ENSMUSG00000076475	0.00
ENSMUSG00000076476	0.00
ENSMUSG00000076477	0.00
ENSMUSG00000076478	0.00
ENSMUSG00000076479	0.00
ENSMUSG00000076480	0.47
ENSMUSG00000076481	0.00
ENSMUSG00000076483	0.00
ENSMUSG00000076484	0.00
ENSMUSG00000076485	0.00
ENSMUSG00000076486	0.00
ENSMUSG00000076487	0.00
ENSMUSG00000076488	0.00
ENSMUSG00000076489	0.00
ENSMUSG00000076490	0.60
ENSMUSG00000076492	0.00
ENSMUSG00000076493	0.00
ENSMUSG00000076494	0.00
ENSMUSG00000076495	0.00
ENSMUSG00000076496	0.00
ENSMUSG00000076497	0.00
ENSMUSG00000076498	0.00
ENSMUSG00000076499	0.00
ENSMUSG00000076500	0.00
ENSMUSG00000076501	0.22
ENSMUSG00000076505	0.00
ENSMUSG00000076508	0.00
ENSMUSG00000076512	0.00
ENSMUSG00000076514	0.00
ENSMUSG00000076518	0.00
ENSMUSG00000076522	0.00
ENSMUSG00000076523	0.23
ENSMUSG00000076525	0.45
ENSMUSG00000076526	0.00
ENSMUSG00000076530	0.00
ENSMUSG00000076531	0.00
ENSMUSG00000076532	0.00
ENSMUSG00000076533	0.00
ENSMUSG00000076534	0.00
ENSMUSG00000076535	0.00
ENSMUSG00000076536	0.00
ENSMUSG00000076538	0.47
ENSMUSG00000076539	0.00
ENSMUSG00000076540	0.00
ENSMUSG00000076541	0.00
ENSMUSG00000076543	0.00
ENSMUSG00000076545	0.00
ENSMUSG00000076547	0.00
ENSMUSG00000076548	0.00
ENSMUSG00000076549	0.00
ENSMUSG00000076550	0.00
ENSMUSG00000076552	0.00
ENSMUSG00000076555	0.00
ENSMUSG00000076556	0.47
ENSMUSG00000076557	0.00
ENSMUSG00000076562	0.00
ENSMUSG00000076563	0.00
ENSMUSG00000076564	0.00
ENSMUSG00000076569	0.00
ENSMUSG00000076570	0.47
ENSMUSG00000076571	0.00
ENSMUSG00000076572	0.00
ENSMUSG00000076573	0.00
ENSMUSG00000076575	0.00
ENSMUSG00000076576	0.00
ENSMUSG00000076577	0.00
ENSMUSG00000076578	0.00
ENSMUSG00000076580	0.28
ENSMUSG00000076581	0.00
ENSMUSG00000076583	0.00
ENSMUSG00000076586	0.00
ENSMUSG00000076587	0.00
ENSMUSG00000076589	0.00
ENSMUSG00000076591	0.00
ENSMUSG00000076594	0.59
ENSMUSG00000076596	0.23
ENSMUSG00000076598	0.00
ENSMUSG00000076604	0.00
ENSMUSG00000076605	0.00
ENSMUSG00000076606	0.00
ENSMUSG00000076607	0.00
ENSMUSG00000076608	0.00
ENSMUSG00000076609	12.76
ENSMUSG00000076612	0.13
ENSMUSG00000076613	1.38
ENSMUSG00000076614	0.30
ENSMUSG00000076615	0.15
ENSMUSG00000076617	2.86
ENSMUSG00000076618	0.00
ENSMUSG00000076619	0.00
ENSMUSG00000076620	0.00
ENSMUSG00000076621	0.00
ENSMUSG00000076630	0.00
ENSMUSG00000076632	0.00
ENSMUSG00000076633	0.00
ENSMUSG00000076646	0.00
ENSMUSG00000076652	0.00
ENSMUSG00000076653	0.00
ENSMUSG00000076655	0.46
ENSMUSG00000076661	0.00
ENSMUSG00000076665	0.00
ENSMUSG00000076666	0.00
ENSMUSG00000076668	0.00
ENSMUSG00000076670	0.00
ENSMUSG00000076671	0.00
ENSMUSG00000076672	0.24
ENSMUSG00000076674	0.00
ENSMUSG00000076676	0.00
ENSMUSG00000076677	0.68
ENSMUSG00000076680	0.00
ENSMUSG00000076688	0.00
ENSMUSG00000076694	0.00
ENSMUSG00000076695	0.00
ENSMUSG00000076709	0.00
ENSMUSG00000076710	0.00
ENSMUSG00000076731	0.00
ENSMUSG00000076733	0.00
ENSMUSG00000076744	0.23
ENSMUSG00000076745	0.00
ENSMUSG00000076746	0.00
ENSMUSG00000076747	0.00
ENSMUSG00000076749	0.00
ENSMUSG00000076750	0.00
ENSMUSG00000076752	0.15
ENSMUSG00000076754	0.00
ENSMUSG00000076755	0.00
ENSMUSG00000076757	0.00
ENSMUSG00000076758	0.00
ENSMUSG00000076759	0.00
ENSMUSG00000076760	0.00
ENSMUSG00000076761	0.00
ENSMUSG00000076762	0.00
ENSMUSG00000076764	0.00
ENSMUSG00000076770	0.00
ENSMUSG00000076776	0.00
ENSMUSG00000076778	0.00
ENSMUSG00000076795	0.00
ENSMUSG00000076796	0.00
ENSMUSG00000076800	0.00
ENSMUSG00000076802	0.00
ENSMUSG00000076821	0.00
ENSMUSG00000076822	0.00
ENSMUSG00000076823	0.00
ENSMUSG00000076824	0.00
ENSMUSG00000076826	0.00
ENSMUSG00000076831	0.00
ENSMUSG00000076839	0.00
ENSMUSG00000076840	0.00
ENSMUSG00000076846	0.00
ENSMUSG00000076848	0.00
ENSMUSG00000076855	0.00
ENSMUSG00000076858	0.00
ENSMUSG00000076861	0.00
ENSMUSG00000076862	0.18
ENSMUSG00000076863	0.00
ENSMUSG00000076864	0.00
ENSMUSG00000076865	0.00
ENSMUSG00000076866	0.00
ENSMUSG00000076867	0.00
ENSMUSG00000076870	0.00
ENSMUSG00000076871	0.00
ENSMUSG00000076873	0.00
ENSMUSG00000076874	0.00
ENSMUSG00000076875	0.00
ENSMUSG00000076876	0.00
ENSMUSG00000076877	0.00
ENSMUSG00000076878	0.00
ENSMUSG00000076879	0.00
ENSMUSG00000076880	0.00
ENSMUSG00000076881	0.00
ENSMUSG00000076882	0.00
ENSMUSG00000076883	0.00
ENSMUSG00000076884	0.00
ENSMUSG00000076885	0.00
ENSMUSG00000076886	0.00
ENSMUSG00000076887	0.00
ENSMUSG00000076888	0.00
ENSMUSG00000076889	0.00
ENSMUSG00000076890	0.00
ENSMUSG00000076891	0.00
ENSMUSG00000076892	0.00
ENSMUSG00000076893	0.00
ENSMUSG00000076894	0.00
ENSMUSG00000076895	0.00
ENSMUSG00000076896	0.00
ENSMUSG00000076897	0.00
ENSMUSG00000076898	0.00
ENSMUSG00000076899	0.00
ENSMUSG00000076900	0.00
ENSMUSG00000076901	0.00
ENSMUSG00000076902	0.00
ENSMUSG00000076903	0.00
ENSMUSG00000076904	0.00
ENSMUSG00000076905	0.00
ENSMUSG00000076906	0.00
ENSMUSG00000076907	0.00
ENSMUSG00000076908	0.00
ENSMUSG00000076909	0.00
ENSMUSG00000076910	0.00
ENSMUSG00000076911	0.00
ENSMUSG00000076912	0.00
ENSMUSG00000076913	0.00
ENSMUSG00000076914	0.00
ENSMUSG00000076915	0.00
ENSMUSG00000076916	0.00
ENSMUSG00000076917	0.00
ENSMUSG00000076918	0.00
ENSMUSG00000076919	0.00
ENSMUSG00000076920	0.00
ENSMUSG00000076921	0.00
ENSMUSG00000076922	0.00
ENSMUSG00000076923	0.00
ENSMUSG00000076924	0.00
ENSMUSG00000076925	0.00
ENSMUSG00000076926	0.00
ENSMUSG00000076927	0.00
ENSMUSG00000076928	1.35
ENSMUSG00000076934	0.23
ENSMUSG00000076937	0.13
ENSMUSG00000076939	0.00
ENSMUSG00000076940	0.23
ENSMUSG00000076941	0.00
ENSMUSG00000076944	0.00
ENSMUSG00000076946	0.00
ENSMUSG00000076948	0.00
ENSMUSG00000076949	0.00
ENSMUSG00000076950	0.00
ENSMUSG00000076951	0.00
ENSMUSG00000076952	0.00
ENSMUSG00000076956	0.00
ENSMUSG00000076958	0.00
ENSMUSG00000076959	0.00
ENSMUSG00000076961	0.00
ENSMUSG00000076964	0.00
ENSMUSG00000076966	0.00
ENSMUSG00000076972	0.00
ENSMUSG00000076976	0.00
ENSMUSG00000076977	0.00
ENSMUSG00000076983	0.00
ENSMUSG00000076987	0.00
ENSMUSG00000076994	0.00
ENSMUSG00000076999	0.00
ENSMUSG00000077001	0.00
ENSMUSG00000077004	0.00
ENSMUSG00000077010	0.00
ENSMUSG00000077015	0.00
ENSMUSG00000077019	0.00
ENSMUSG00000077021	0.00
ENSMUSG00000077022	0.00
ENSMUSG00000077025	0.00
ENSMUSG00000077038	0.00
ENSMUSG00000077039	0.00
ENSMUSG00000077040	0.00
ENSMUSG00000077042	0.00
ENSMUSG00000077049	0.00
ENSMUSG00000077050	0.00
ENSMUSG00000077055	0.00
ENSMUSG00000077058	0.00
ENSMUSG00000077059	0.00
ENSMUSG00000077065	0.00
ENSMUSG00000077081	0.00
